Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_15,true_Close_15,buy_profit,sell_profit
1963-05-17,1.1448656966489668,1.1501253843307495,1.1413592381944448,1.1501253843307495,114816,0.0,0.0,0.79317695,1.1483724117279053,0.0,0.0017529726028442383
1963-05-28,1.1606448706305375,1.1694110169743106,1.1536319535555188,1.162398099899292,142272,0.0,0.0,0.77341384,1.1379849910736084,0.0,0.024413108825683594
1963-05-31,1.165905139096401,1.1816842938409724,1.165905139096401,1.178177833557129,245856,0.0,0.0,0.8183767,1.1485720872879028,0.0,0.029605746269226074
1963-06-03,1.1781773948485752,1.1834370833158319,1.1711643934249878,1.1711643934249878,122304,0.0,0.0,0.8130619,1.1521000862121582,0.0,0.01906430721282959
1963-06-11,1.1466194963594534,1.1466194963594534,1.1378533458616829,1.141359806060791,121056,0.0,0.0,0.75690204,1.1238714456558228,0.0,0.01748836040496826
1963-06-12,1.1413592381944448,1.1536319262525043,1.1396060089671838,1.1501253843307495,173472,0.0,0.0,0.7500225,1.1379849910736084,0.0,0.012140393257141113
1963-06-21,1.1450434696788934,1.1521007048969123,1.1362219256563697,1.1485720872879028,128544,0.0,0.0,0.7670977,1.1079922914505005,0.0,0.040579795837402344
1963-07-02,1.109756892058798,1.1274000630564036,1.1044639659579265,1.1238714456558228,138528,0.0,0.0,0.7504717,1.0921140909194946,0.0,0.031757354736328125
1963-07-03,1.1256345909522736,1.139749297950393,1.1256345909522736,1.1379849910736084,148512,0.0,0.0,0.7709696,1.0797635316848755,0.0,0.05822145938873291
1963-07-09,1.1326921843388273,1.1415139735561857,1.1273992619987672,1.1362210512161255,146016,0.0,0.0,0.73227334,1.0991703271865845,0.0,0.037050724029541016
1963-07-16,1.1079922837139087,1.1150496006011963,1.1044636672676043,1.1150496006011963,174720,0.0,0.0,0.7073591,1.1326926946640015,0.0,-0.017643094062805176
1963-07-18,1.118578217047501,1.12563544994011,1.1150496006011963,1.1150496006011963,82368,0.0,0.0,0.7352125,1.1185775995254517,0.0,-0.003527998924255371
1963-07-26,1.079763498343077,1.0868207327402146,1.0744705725452237,1.0850564241409302,148512,0.0,0.0,0.69007444,1.1538639068603516,0.0,-0.06880748271942139
1963-08-01,1.1026993667440856,1.1079922914505005,1.0991707502731425,1.1079922914505005,94848,0.0,0.0,0.7191842,1.1450434923171997,0.0,-0.03705120086669922
1963-08-06,1.1203425369729347,1.1326926946640015,1.1203425369729347,1.1326926946640015,137280,0.0,0.0,0.7419093,1.1256362199783325,0.0,0.007056474685668945
1963-08-07,1.1326927598102172,1.1344570681532715,1.122106909751892,1.122106909751892,124800,0.0,0.0,0.73594725,1.1432784795761108,0.0,-0.02117156982421875
1963-08-08,1.122106214023749,1.1256348285220463,1.116813292276303,1.1185775995254517,114816,0.0,0.0,0.7038869,1.1415140628814697,0.0,-0.022936463356018066
1963-08-21,1.1450439330549576,1.1521011711288975,1.1432796235364724,1.1503368616104126,112320,0.0,0.0,0.77349377,1.180458903312683,0.0,-0.030122041702270508
1963-08-23,1.1450434696788934,1.1521007048969123,1.1450434696788934,1.1485720872879028,96096,0.0,0.0,0.7564528,1.1627073287963867,0.0,-0.014135241508483887
1963-08-28,1.1326923810733924,1.145042787329236,1.1326923810733924,1.1432784795761108,113568,0.0,0.0,0.73021364,1.1786834001541138,0.0,-0.03540492057800293
1963-08-30,1.1450439330549576,1.1503368616104126,1.1450439330549576,1.1503368616104126,92352,0.0,0.0,0.7560074,1.1627073287963867,0.0,-0.012370467185974121
1963-09-03,1.1503363398417357,1.1573935747146606,1.1485720311235046,1.1573935747146606,188448,0.0,0.0,0.75722563,1.1644833087921143,0.0,-0.007089734077453613
1963-09-09,1.1521008360277902,1.1538651450331068,1.143279291001208,1.1468079090118408,224640,0.0,0.0,0.7779063,1.1272048950195312,0.0,0.01960301399230957
1963-09-16,1.1804585618555772,1.1840087915655837,1.1609322139413836,1.1627073287963867,132288,0.0,0.0,0.81301624,1.118329644203186,0.0,0.044377684593200684
1963-09-26,1.1556077824707056,1.1556077824707056,1.13075590133667,1.13075590133667,177216,0.0,0.0,0.7785764,1.1485066413879395,0.0,-0.01775074005126953
1963-09-30,1.1325302401365882,1.1325302401365882,1.1236546649414931,1.1272048950195312,121056,0.0,0.0,0.72736967,1.1538329124450684,0.0,-0.02662801742553711
1963-10-08,1.118329644203186,1.127205307152601,1.1130042971390555,1.118329644203186,127296,0.0,0.0,0.7030189,1.2035365104675293,0.0,-0.08520686626434326
1963-10-10,1.1076783208379826,1.1076783208379826,1.100577862119354,1.1023529767990112,162240,0.0,0.0,0.7017092,1.1893351078033447,0.0,-0.0869821310043335
1963-10-29,1.1804599065560157,1.210636977975917,1.1804599065560157,1.2035365104675293,707616,0.0,0.0,0.86868876,1.1289805173873901,0.0,0.07455599308013916
1963-10-30,1.201760372243499,1.201760372243499,1.1786837879442136,1.180458903312683,438048,0.0,0.0,0.85767454,1.1094540357589722,0.0,0.07100486755371094
1963-11-01,1.1893346535990192,1.1946600001026408,1.1715834140777588,1.1715834140777588,167232,0.0,0.0,0.85497904,1.1289805173873901,0.0,0.04260289669036865
1963-11-12,1.1609329289836108,1.1680334772861538,1.1556075811386108,1.1556075811386108,86112,0.0,0.0,0.8142802,1.180458903312683,0.0,-0.024851322174072266
1963-11-21,1.1289803923085786,1.1360808548687282,1.1094540357589722,1.1094540357589722,195936,0.0,0.0,0.73148143,1.2223118543624878,0.0,-0.11285781860351562
1963-11-26,1.1165546220212788,1.1325307490607923,1.1165546220212788,1.1289805173873901,331968,0.0,0.0,0.73110074,1.209801435470581,0.0,-0.08082091808319092
1963-11-29,1.1236549575084112,1.1715834140777588,1.121879842007204,1.1715834140777588,378144,0.0,0.0,0.8300953,1.1955060958862305,0.0,-0.02392268180847168
1963-12-03,1.1786850184389304,1.182235252882156,1.162708878935144,1.168034315109253,265824,0.0,0.0,0.83353317,1.191931128501892,0.0,-0.02389681339263916
1963-12-04,1.168033153091419,1.1786838458252542,1.1662580376357796,1.169808268547058,143520,0.0,0.0,0.80545515,1.2008672952651978,0.0,-0.03105902671813965
1963-12-06,1.180458903312683,1.180458903312683,1.1733584418388052,1.180458903312683,349440,0.0,0.0,0.86640066,1.2258849143981934,0.0,-0.045426011085510254
1963-12-12,1.1990791086538688,1.2151620388031006,1.1990791086538688,1.2151620388031006,383136,0.0,0.0,0.9033722,1.2223118543624878,0.0,-0.007149815559387207
1963-12-31,1.229458200135105,1.250902191520671,1.229458200135105,1.2455412149429321,272064,0.0,0.0,0.86413157,1.2151620388031006,0.0,0.030379176139831543
1964-01-07,1.2223105375691488,1.243754534326709,1.2187362970647655,1.236606478691101,213408,0.0,0.0,0.84559816,1.2258849143981934,0.0,0.010721564292907715
1964-01-13,1.236607003121451,1.236607003121451,1.2169498205184937,1.2169498205184937,189696,0.0,0.0,0.8363314,1.2687724828720093,0.0,-0.051822662353515625
1964-01-15,1.2205244302749634,1.229459399957447,1.2169501871778896,1.2205244302749634,133536,0.0,0.0,0.8626848,1.2562637329101562,0.0,-0.03573930263519287
1964-01-16,1.2205241553778419,1.2240981424458706,1.211588932483747,1.2133759260177612,149760,0.0,0.0,0.8628409,1.2562637329101562,0.0,-0.04288780689239502
1964-01-20,1.216949959574232,1.2205242020028224,1.209801985165116,1.211588978767395,124800,0.0,0.0,0.82256466,1.2526897192001343,0.0,-0.04110074043273926
1964-01-22,1.2169490310419042,1.2348192086537777,1.2151620388031006,1.2151620388031006,185952,0.0,0.0,0.8471667,1.28128182888031,0.0,-0.06611979007720947
1964-02-03,1.2580504422389511,1.2723464680581522,1.2580504422389511,1.2687724828720093,348192,0.0,0.0,0.917436,1.2187364101409912,0.0,0.050036072731018066
1964-02-07,1.2562632110696594,1.2580502033233643,1.25268922656225,1.2580502033233643,168480,0.0,0.0,0.90934575,1.2312464714050293,0.0,0.02680373191833496
1964-02-12,1.2687728768445967,1.2830688220282689,1.2687728768445967,1.28128182888031,245856,0.0,0.0,0.91480523,1.2419676780700684,0.0,0.0393141508102417
1964-03-03,1.2348202265213701,1.2455422738670334,1.2348202265213701,1.2401812076568604,185952,0.0,0.0,0.86275333,1.2354371547698975,0.0,0.004744052886962891
1964-03-16,1.2893861532211304,1.2965793379489368,1.2893861532211304,1.2893861532211304,172224,0.0,0.0,1.0074799,1.255218505859375,0.0,0.03416764736175537
1964-03-17,1.2911849042503727,1.3019749419814046,1.2911849042503727,1.298378348350525,297024,0.0,0.0,1.0588999,1.2570171356201172,0.0,0.041361212730407715
1964-03-19,1.2821923122716266,1.2821923122716266,1.2678058645661818,1.2732007503509521,219648,0.0,0.0,0.9549026,1.2444288730621338,0.0,0.02877187728881836
1964-03-20,1.273201660925336,1.278596636181234,1.2552186954482925,1.2588152885437012,199680,0.0,0.0,0.91204125,1.2372359037399292,0.0,0.021579384803771973
1964-03-25,1.2354363342123558,1.2372346292846714,1.2192514217233723,1.2264446020126343,232128,0.0,0.0,0.8837386,1.2318404912948608,0.0,-0.0053958892822265625
1964-03-26,1.230043299658515,1.2516229586067174,1.230043299658515,1.2462279796600342,190944,0.0,0.0,0.8813172,1.2390341758728027,0.0,0.007193803787231445
1964-03-30,1.2462275969393557,1.2534208714549067,1.2462275969393557,1.248025894165039,162240,0.0,0.0,0.9029268,1.2426310777664185,0.0,0.0053948163986206055
1964-03-31,1.2480252351422483,1.2588150984115523,1.2480252351422483,1.255218505859375,179712,0.0,0.0,0.9120146,1.2408320903778076,0.0,0.014386415481567383
1964-04-06,1.2750007339853069,1.2767990315074755,1.2660091607616317,1.2696057558059692,107328,0.0,0.0,0.884184,1.1958749294281006,0.0,0.07373082637786865
1964-04-13,1.2444290914387692,1.2516223647504119,1.2372359037399292,1.2372359037399292,170976,0.0,0.0,0.8550476,1.1976726055145264,0.0,0.03956329822540283
1964-04-17,1.2336392852066191,1.2444290665389863,1.2336392852066191,1.2390341758728027,229632,0.0,0.0,0.86864686,1.1922787427902222,0.0,0.046755433082580566
1964-04-20,1.2408327804317945,1.2462276724356667,1.2408327804317945,1.2426310777664185,185952,0.0,0.0,0.86995655,1.1886814832687378,0.0,0.053949594497680664
1964-04-22,1.2372359037399292,1.2372359037399292,1.2318410129657993,1.2372359037399292,124800,0.0,0.0,0.85222644,1.1760939359664917,0.0,0.0611419677734375
1964-04-27,1.2192528789212222,1.2192528789212222,1.1940766322065388,1.1958749294281006,368160,0.0,0.0,0.8336131,1.2066642045974731,0.0,-0.010789275169372559
1964-04-28,1.1958740575481095,1.2138571022655855,1.1958740575481095,1.2102605104446411,229632,0.0,0.0,0.8161038,1.183287501335144,0.0,0.02697300910949707
1964-05-06,1.1868831864363916,1.1940763737657765,1.1832865927716991,1.1886814832687378,170976,0.0,0.0,0.8520856,1.1671022176742554,0.0,0.021579265594482422
1964-05-21,1.188680744431278,1.19227733586047,1.174294293101765,1.190479040145874,316992,0.0,0.0,0.86052233,1.1509170532226562,0.0,0.03956198692321777
1964-05-27,1.1671022176742554,1.1706988125161562,1.1581107305695033,1.1671022176742554,259584,0.0,0.0,0.8005667,1.1570358276367188,0.0,0.010066390037536621
1964-06-08,1.1437233686447144,1.149118257484385,1.1419250723648242,1.1437233686447144,134784,0.0,0.0,0.79408306,1.1516042947769165,0.0,-0.007880926132202148
1964-06-09,1.1437238704178359,1.1455221674866727,1.1365306821424885,1.141925573348999,259584,0.0,0.0,0.80408835,1.1552258729934692,0.0,-0.013300299644470215
1964-06-19,1.1570358276367188,1.1606572011741887,1.1570358276367188,1.1570358276367188,173472,0.0,0.0,0.81195784,1.2023037672042847,0.0,-0.04526793956756592
1964-06-23,1.1570365609097293,1.1606579367422498,1.1552258729934692,1.1552258729934692,175968,0.0,0.0,0.7960742,1.2113579511642456,0.0,-0.05613207817077637
1964-06-29,1.14798291958082,1.1552256699730128,1.14798291958082,1.1516042947769165,239616,0.0,0.0,0.8041226,1.2312747240066528,0.0,-0.07967042922973633
1964-06-30,1.153415185077209,1.1606579367422498,1.153415185077209,1.1552258729934692,227136,0.0,0.0,0.8183767,1.240328311920166,0.0,-0.08510243892669678
1964-07-02,1.1715218809573165,1.195060901192639,1.1715218809573165,1.1896288394927979,355680,0.0,0.0,0.85777354,1.2276531457901,0.0,-0.038024306297302246
1964-07-29,1.193250667204817,1.214979008460173,1.193250667204817,1.2041147947311401,292032,0.0,0.0,0.8735277,1.209546446800232,0.0,-0.005431652069091797
1964-07-31,1.2095459866800375,1.2167888193464875,1.207735300064087,1.207735300064087,183456,0.0,0.0,0.8924456,1.2113579511642456,0.0,-0.0036226511001586914
1964-08-04,1.2095465168426944,1.213167977864585,1.1986823923850798,1.2023037672042847,230880,0.0,0.0,0.84687734,1.2041147947311401,0.0,-0.0018110275268554688
1964-08-07,1.187817625784393,1.2004925179220007,1.1860069392222556,1.1986818313598633,204672,0.0,0.0,0.83250904,1.218599796295166,0.0,-0.019917964935302734
1964-08-10,1.1986824155553455,1.2041144778891533,1.1787647674620294,1.1841968297958374,232128,0.0,0.0,0.83273745,1.2167893648147583,0.0,-0.0325925350189209
1964-08-11,1.1841969181997833,1.189629067141805,1.1751434803009033,1.1751434803009033,192192,0.0,0.0,0.8150074,1.2312747240066528,0.0,-0.05613124370574951
1964-08-13,1.1841966915902793,1.1968715884259196,1.1841966915902793,1.1896288394927979,369408,0.0,0.0,0.845621,1.2584357261657715,0.0,-0.06880688667297363
1964-08-20,1.2095472626381896,1.2167901029451522,1.2095472626381896,1.2113579511642456,194688,0.0,0.0,0.88839096,1.2783530950546265,0.0,-0.06699514389038086
1964-08-21,1.2113579511642456,1.2149794144190962,1.2077365741121335,1.2113579511642456,228384,0.0,0.0,0.8668156,1.274732232093811,0.0,-0.06337428092956543
1964-08-28,1.2095462748557542,1.225842544484561,1.2095462748557542,1.218599796295166,228384,0.0,0.0,0.86467975,1.2681725025177002,0.0,-0.04957270622253418
1964-09-02,1.2312759008010277,1.242140293121338,1.2095475471742025,1.242140293121338,268320,0.0,0.0,0.8682319,1.2936805486679077,0.0,-0.051540255546569824
1964-09-22,1.268171785977847,1.275460084707417,1.268171785977847,1.2736380100250244,158496,0.0,0.0,0.91237247,1.264527440071106,0.0,0.009110569953918457
1964-09-23,1.273638560259008,1.2827489376068115,1.273638560259008,1.2827489376068115,146016,0.0,0.0,0.93203276,1.266350507736206,0.0,0.01639842987060547
1964-10-06,1.3064363433871733,1.308258419328044,1.3027921915054321,1.3027921915054321,139776,0.0,0.0,0.94099873,1.2827489376068115,0.0,0.020043253898620605
1964-10-08,1.3027921915054321,1.3064363433871733,1.2991480396236907,1.3027921915054321,121056,0.0,0.0,0.9460927,1.2681725025177002,0.0,0.034619688987731934
1964-10-27,1.2882151640154937,1.293681477169021,1.2827489376068115,1.2827489376068115,121056,0.0,0.0,0.89629847,1.3064355850219727,0.0,-0.023686647415161133
1964-11-09,1.2900374642381527,1.295503778344033,1.288215388451146,1.2918596267700195,143520,0.0,0.0,0.917337,1.3228347301483154,0.0,-0.0309751033782959
1964-11-11,1.275460520329754,1.2791046709391667,1.2718163697203415,1.2772825956344604,83616,0.0,0.0,0.8756445,1.3337682485580444,0.0,-0.056485652923583984
1964-11-12,1.2772821165953545,1.2882145643234253,1.2772821165953545,1.2882145643234253,141024,0.0,0.0,0.90172756,1.342877745628357,0.0,-0.05466318130493164
1964-12-02,1.3228350453327136,1.3337674989799588,1.3228350453327136,1.326479196548462,300768,0.0,0.0,0.9965456,1.3453898429870605,0.0,-0.018910646438598633
1964-12-08,1.360052686705948,1.363718574567917,1.3527209109820097,1.3582197427749634,189696,0.044071,0.0,1.0195868,1.3270606994628906,0.0,0.031159043312072754
1964-12-10,1.3472231865385351,1.3472231865385351,1.3233948085877443,1.3270606994628906,163488,0.0,0.0,0.962734,1.336225152015686,0.0,-0.00916445255279541
1964-12-11,1.3270603589039638,1.336225083739918,1.3233944689695822,1.3288933038711548,175968,0.0,0.0,0.95569825,1.352721929550171,0.0,-0.023828625679016113
1964-12-16,1.317894697189331,1.3252267350892077,1.314228809132801,1.317894697189331,237120,0.0,0.0,0.9430851,1.3820494413375854,0.0,-0.0641547441482544
1964-12-17,1.317894715172188,1.3215606032787397,1.3160617711189122,1.3197276592254639,107328,0.0,0.0,0.94682753,1.3893792629241943,0.0,-0.06965160369873047
1964-12-21,1.3288939900033845,1.3490564823150635,1.3288939900033845,1.3490564823150635,151008,0.0,0.0,0.99141353,1.426039457321167,0.0,-0.07698297500610352
1965-01-05,1.3417241704209393,1.3545548748613208,1.3417241704209393,1.352721929550171,156000,0.0,0.0,0.96263117,1.4278727769851685,0.0,-0.07515084743499756
1965-01-06,1.3545547040361412,1.3637194294361108,1.3545547040361412,1.360053539276123,163488,0.0,0.0,0.98836017,1.4333709478378296,0.0,-0.07331740856170654
1965-01-07,1.3692175415347134,1.3930459022521973,1.3692175415347134,1.3930459022521973,431808,0.0,0.0,1.0696247,1.4443702697753906,0.0,-0.05132436752319336
1965-01-12,1.3893812608594964,1.402212142944336,1.3875483151026713,1.402212142944336,262080,0.0,0.0,1.0289334,1.4517003297805786,0.0,-0.049488186836242676
1965-01-14,1.4315380576011645,1.440702778032494,1.4315380576011645,1.438869833946228,408096,0.0,0.0,1.1557052,1.4645311832427979,0.0,-0.025661349296569824
1965-01-18,1.4278727079508815,1.4278727079508815,1.415042007245646,1.4205409288406372,244608,0.0,0.0,1.0624785,1.4480347633361816,0.0,-0.027493834495544434
1965-01-26,1.4370375013160668,1.4370375013160668,1.4260398321189889,1.4278727769851685,183456,0.0,0.0,1.0998805,1.3930459022521973,0.0,0.03482687473297119
1965-02-01,1.4553668324714453,1.4553668324714453,1.4443691648217285,1.4535338878631592,411840,0.0,0.0,1.1168605,1.4168742895126343,0.0,0.0366595983505249
1965-02-03,1.4535333821445675,1.4626981019973755,1.4535333821445675,1.4626981019973755,232128,0.0,0.0,1.121985,1.4608656167984009,0.0,0.0018324851989746094
1965-02-08,1.4462018190958708,1.4498677075764925,1.4278722894304787,1.4480347633361816,331968,0.0,0.0,1.0994617,1.4681984186172485,0.0,-0.020163655281066895
1965-02-17,1.3967127963709305,1.4113763570785522,1.3967127963709305,1.4113763570785522,147264,0.0,0.0,1.0732529,1.4800643920898438,0.0,-0.0686880350112915
1965-02-19,1.4278722106633384,1.4333710430809337,1.4187074899673462,1.4187074899673462,151008,0.0,0.0,1.0740867,1.5077139139175415,0.0,-0.08900642395019531
1965-02-23,1.4187073206954035,1.42420615245691,1.4113754577511277,1.4168742895126343,253344,0.0,0.0,1.0418551,1.5095562934875488,0.0,-0.09268200397491455
1965-03-09,1.4634769602734492,1.4634769602734492,1.4561043250207166,1.4616338014602661,126048,0.044071,0.0,1.1246196,1.4634768962860107,0.0,-0.001843094825744629
1965-03-10,1.4616338014602661,1.4653201190866323,1.459790642647083,1.4616338014602661,112320,0.0,0.0,1.1188859,1.4671632051467896,0.0,-0.0055294036865234375
1965-03-16,1.5095562934875488,1.5187721753746293,1.5095562934875488,1.5095562934875488,158496,0.0,0.0,1.1543614,1.489282250404358,0.0,0.020274043083190918
1965-03-23,1.5095566318735023,1.5187725158264382,1.5095566318735023,1.516929268836975,165984,0.0,0.0,1.1531011,1.511400580406189,0.0,0.005528688430786133
1965-03-29,1.4745361941738633,1.489281464857083,1.4487316194839253,1.4542611837387085,239616,0.0,0.0,1.0597678,1.5077139139175415,0.0,-0.05345273017883301
