Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-02-27,1.0092870127344484,1.016060709953308,1.0075935884297336,1.016060709953308,116064,0.0,0.0
1962-02-28,1.016060041184395,1.0194468875646086,1.0075929252338611,1.0109797716140747,207168,0.0,0.0
1962-03-01,1.0160604969965823,1.029608130455017,1.0160604969965823,1.029608130455017,113568,0.0,0.0
1962-03-02,1.0313021619103322,1.0431561365416355,1.0313021619103322,1.0363824367523193,157248,0.0,0.0
1962-03-05,1.0380756855010986,1.0465428894206446,1.0380756855010986,1.0380756855010986,173472,0.0,0.0
1962-03-06,1.0380747550873293,1.0397681782294292,1.0194468586642256,1.0228337049484253,117312,0.0,0.0
1962-03-07,1.022834192795739,1.0346884023043845,1.022834192795739,1.029608130455017,126048,0.0,0.0
1962-03-08,1.0296076338801041,1.0482353689637567,1.0262207876139857,1.0448484420776367,220896,0.0,0.0
1962-03-09,1.0499290469010953,1.0617830117093146,1.0499290469010953,1.0600895881652832,247104,0.0,0.0
1962-03-12,1.0600896516871383,1.063476498978145,1.0567028043961317,1.0617830753326416,263328,0.0,0.0
1962-03-13,1.0686004193639747,1.0686004193639747,1.0566703436088574,1.0634875297546387,160992,0.040064,0.0
1962-03-14,1.0634880120912114,1.0651923094006273,1.051557849787604,1.0583751201629639,136032,0.0,0.0
1962-03-15,1.0583744827666035,1.0703045567477367,1.0532615939175465,1.0617830753326416,235872,0.0,0.0
1962-03-16,1.0634881197839214,1.0703053097119186,1.0634881197839214,1.0686010122299194,129792,0.0,0.0
1962-03-19,1.0686006245778445,1.0686006245778445,1.0566705465316772,1.0566705465316772,138528,0.0,0.0
1962-03-20,1.0566705465316772,1.0600791402591536,1.0532619528042009,1.0566705465316772,106080,0.0,0.0
1962-03-21,1.056670388718883,1.060078981937289,1.0532617955004773,1.0549660921096802,200928,0.0,0.0
1962-03-22,1.0549658176882466,1.0583744100199977,1.0498528480529785,1.0498528480529785,127296,0.0,0.0
1962-03-23,1.051557372861862,1.0634875297546387,1.051557372861862,1.0634875297546387,159744,0.0,0.0
1962-03-26,1.0617826812000788,1.0617826812000788,1.0464439392089844,1.0464439392089844,144768,0.0,0.0
1962-03-27,1.0464445279260024,1.0549660921096802,1.0430359347075964,1.0549660921096802,156000,0.0,0.0
1962-03-28,1.0566701864835846,1.0686002604647178,1.0566701864835846,1.0617830753326416,165984,0.0,0.0
1962-03-29,1.0617830363403655,1.070304517442523,1.0549658514586397,1.060078740119934,146016,0.0,0.0
1962-03-30,1.0600791489591819,1.061783445836907,1.041331802166528,1.0481489896774292,183456,0.0,0.0
1962-04-02,1.0464449362155064,1.0464449362155064,1.0396277471188442,1.0430363416671753,142272,0.0,0.0
1962-04-03,1.043035711259006,1.043035711259006,1.0242882091610448,1.031105637550354,212160,0.0,0.0
1962-04-04,1.0311053194169368,1.0413310937264733,1.0294007802858194,1.0328096151351929,170976,0.0,0.0
1962-04-05,1.0328098109914843,1.0413312911987305,1.0242880873713303,1.0413312911987305,220896,0.0,0.0
1962-04-06,1.0413317334554248,1.0464446237512324,1.032810249629079,1.0345145463943481,175968,0.0,0.0
1962-04-09,1.034513910853449,1.037922502289961,1.0311053194169368,1.0328096151351929,148512,0.0,0.0
1962-04-10,1.0311058099121453,1.0311058099121453,1.017471194267273,1.017471194267273,178464,0.0,0.0
1962-04-11,1.017471329207495,1.0276971097375913,0.9936110934996003,0.9987239837646484,157248,0.0,0.0
1962-04-12,0.9987241074433165,1.003836998341528,0.990202622612964,0.993611216545105,179712,0.0,0.0
1962-04-13,0.9953154124493122,1.0311059696534282,0.9953154124493122,1.01917564868927,213408,0.0,0.0
1962-04-16,1.0191754549711276,1.0208797514402066,1.002132409142681,1.0106539726257324,189696,0.0,0.0
1962-04-17,1.0106534162611276,1.0157663028537212,1.0089491207302632,1.0123577117919922,179712,0.0,0.0
1962-04-18,1.0123585890563567,1.0157671830718196,1.0021327258722854,1.0089499950408936,440544,0.0,0.0
1962-04-19,1.0089496761566534,1.0140625655638904,1.007245298549918,1.0106539726257324,127296,0.0,0.0
1962-04-23,1.0106539373540613,1.01406253017326,1.0055409669876099,1.0055409669876099,215904,0.0,0.0
1962-04-24,1.0055411707847128,1.0072454675397289,0.9987239837646485,0.9987239837646484,278304,0.0,0.0
1962-04-25,0.9987238145351311,1.0038367039338219,0.9850893616676331,0.9850893616676331,275808,0.0,0.0
1962-04-26,0.9850893616676331,0.9970195180689009,0.9816807687351726,0.9850893616676331,179712,0.0,0.0
1962-04-27,0.9850884214951974,1.0004271561895743,0.9612280503274419,0.9680454730987549,267072,0.0,0.0
1962-04-30,0.9680461463833371,0.9748633304833254,0.9203255331328786,0.9339599013328552,345696,0.0,0.0
1962-05-01,0.933960669051075,0.9612295090037242,0.9203262896436013,0.9561166167259216,398112,0.0,0.0
1962-05-02,0.9578206825074462,0.9765681930718311,0.9578206825074462,0.9646381139755249,363168,0.0,0.0
1962-05-03,0.9697508524415039,0.9816809296607971,0.9697508524415039,0.9816809296607971,389376,0.0,0.0
1962-05-04,0.9816814505817989,0.9850900458817679,0.9697513670319072,0.9782728552818298,247104,0.0,0.0
1962-05-07,0.9782712421366203,0.9799755369762646,0.9629323451670861,0.9680454730987549,260832,0.0,0.0
1962-05-08,0.968047283657263,0.968047283657263,0.9595255501079343,0.9663429856300354,193440,0.0,0.0
1962-05-09,0.9663424109892829,0.9680467080030409,0.9578206825074462,0.9646381139755249,273312,0.0,0.0
1962-05-10,0.964638347268698,0.9714555369724348,0.9492994270221847,0.9561166167259216,330720,0.0,0.0
1962-05-11,0.9561162885186101,0.9680466098179176,0.9407775358128544,0.9441862106323242,484224,0.0,0.0
1962-05-14,0.9441859639397786,0.9595246315002441,0.9322558080328749,0.9595246315002441,378144,0.0,0.0
1962-05-15,0.9595249795212043,0.971455302030557,0.9595249795212043,0.9646381139755249,328224,0.0,0.0
1962-05-16,0.964638687602808,0.968047283657263,0.9612298481351618,0.9663429856300354,217152,0.0,0.0
1962-05-17,0.9663429856300355,0.9731601777389454,0.9612298481351618,0.9663429856300354,101088,0.0,0.0
1962-05-18,0.9697512862372997,0.9799770712852478,0.9697512862372997,0.9799770712852478,234624,0.0,0.0
1962-05-21,0.9799767007254936,0.9799767007254936,0.9714552164077759,0.9714552164077759,173472,0.0,0.0
1962-05-22,0.9714549155428098,0.9731592118785234,0.9475945234298706,0.9475945234298706,210912,0.0,0.0
1962-05-23,0.9407773889511667,0.9407773889511667,0.9237344232027087,0.9288473129272461,275808,0.0,0.0
1962-05-24,0.9288479664588923,0.939073753102767,0.9135092053553622,0.9169178009033203,355680,0.0,0.0
1962-05-25,0.9169173804813723,0.9169173804813723,0.8879440881953116,0.8981701135635376,318240,0.0,0.0
1962-05-28,0.8947611818601424,0.8947611818601424,0.8470407088235304,0.8521535992622375,529152,0.0,0.0
1962-05-29,0.8521536453986271,0.8981700675267263,0.8180674638821042,0.8879440426826477,974688,0.0,0.0
1962-05-31,0.8913521157618916,0.9135082059985249,0.8913521157618916,0.896465003490448,542880,0.0,0.0
1962-06-01,0.8964657893699226,0.9049875198009114,0.8862400049484586,0.8998746275901794,341952,0.0,0.0
1962-06-04,0.8981697207190739,0.8981697207190739,0.858970582485199,0.858970582485199,252096,0.0,0.0
1962-06-05,0.858970580186416,0.8862394012046794,0.8521533140786162,0.864083468914032,396864,0.0,0.0
1962-06-06,0.8743090033531189,0.8998737644359973,0.8743090033531189,0.8743090033531189,274560,0.0,0.0
1962-06-07,0.8777185678482056,0.891352947852239,0.8777185678482056,0.8777185678482056,132288,0.0,0.0
1962-06-08,0.8811264614107767,0.8981696662613485,0.8811264614107767,0.8862393498420715,167232,0.0,0.0
1962-06-11,0.886239071819895,0.8947605498654458,0.8777175937743442,0.8845347762107849,147264,0.0,0.0
1962-06-12,0.8810996154692736,0.8810996154692736,0.8398787477102669,0.8433138132095337,341952,0.040064,0.0
1962-06-13,0.8433141368022323,0.8639246194741997,0.8381615365761996,0.8415966033935547,346944,0.0,0.0
1962-06-14,0.8415969273892178,0.8587722680881087,0.834726545806057,0.836444079875946,72384,0.0,0.0
1962-06-15,0.836443612168626,0.8622069358825684,0.8244208804020546,0.8622069358825684,438048,0.0,0.0
1962-06-18,0.8604896907266452,0.8604896907266452,0.8381616710633596,0.8484668731689453,280800,0.0,0.0
1962-06-19,0.8484664114584338,0.8501839442080673,0.8364434369075843,0.8433138132095337,159744,0.0,0.0
1962-06-20,0.8398793982102151,0.8398793982102151,0.8244213461875917,0.8244213461875916,307008,0.0,0.0
1962-06-21,0.8244208168841114,0.8244208168841114,0.7969402074813843,0.7969402074813843,380640,0.0,0.0
1962-06-22,0.7935059429787505,0.7935059429787505,0.7608724563807667,0.7625899910926819,415584,0.0,0.0
1962-06-25,0.7625889984746124,0.776329503588408,0.7454135919437965,0.7694591283798218,577824,0.0,0.0
1962-06-26,0.7694601299403427,0.7780480488036149,0.7625899910926819,0.7625899910926819,423072,0.0,0.0
1962-06-27,0.762589153650592,0.7746121287345886,0.757436555173205,0.7746121287345886,222144,0.0,0.0
1962-06-28,0.7883526627876614,0.812398212396008,0.7883526627876614,0.8072456121444702,328224,0.0,0.0
1962-06-29,0.8123985117037393,0.8295739339712198,0.8123985117037393,0.8175511956214905,274560,0.0,0.0
1962-07-02,0.8175512316968558,0.8742301849180708,0.8123985475517368,0.8639249801635742,247104,0.0,0.0
1962-07-03,0.8639249801635741,0.8759477190438203,0.8519021595154572,0.8639249801635742,398112,0.0,0.0
1962-07-05,0.8639249671560189,0.8828179240226746,0.8639249671560189,0.8828179240226746,219648,0.0,0.0
1962-07-06,0.8742301849180708,0.8742301849180708,0.8519021595154572,0.8639249801635742,194688,0.0,0.0
1962-07-09,0.8639249349813327,0.8776652072687284,0.848467046890146,0.8707950711250305,217152,0.0,0.0
1962-07-10,0.8707948408261244,0.8965579263193009,0.8690773072444355,0.874229907989502,366912,0.0,0.0
1962-07-11,0.8742294164267397,0.882817161274301,0.8622066881150724,0.8793820142745972,180960,0.0,0.0
1962-07-12,0.8862531579785515,0.9017109677686356,0.8862531579785515,0.8914057612419128,305760,0.0,0.0
1962-07-13,0.8896873745381765,0.8896873745381765,0.8690768994608036,0.8845347762107849,242112,0.0,0.0
1962-07-16,0.8828179240226746,0.8828179240226746,0.8707951035555774,0.8828179240226746,123552,0.0,0.0
1962-07-17,0.8793825509765971,0.8793825509765971,0.8570545315742493,0.8570545315742493,163488,0.0,0.0
1962-07-18,0.8519020527370714,0.8519020527370714,0.839879315363769,0.8450319170951843,194688,0.0,0.0
1962-07-19,0.8450318291640878,0.8673598494447046,0.8433142954323367,0.8587720990180969,188448,0.0,0.0
1962-07-20,0.8587717878957255,0.8742296676491396,0.8570542547862153,0.8622069358825684,126048,0.0,0.0
1962-07-23,0.8639247064993693,0.8759474415711906,0.8639247064993693,0.874229907989502,121056,0.0,0.0
1962-07-24,0.8742296676491396,0.87766473386816,0.8622069358825684,0.8622069358825684,123552,0.0,0.0
1962-07-25,0.8622072482494512,0.8622072482494512,0.8415967617005855,0.8587720990180969,114816,0.0,0.0
1962-07-26,0.8587713559535207,0.8759467601776123,0.8587713559535207,0.8759467601776123,156000,0.0,0.0
1962-07-27,0.8759474415711906,0.8845351912474795,0.8673597736627469,0.874229907989502,182208,0.0,0.0
1962-07-30,0.8742302442448062,0.8896881341934204,0.8742302442448062,0.8896881341934204,132288,0.0,0.0
1962-07-31,0.8931233267648873,0.9154515203206578,0.8931233267648873,0.9120164513587952,358176,0.0,0.0
1962-08-01,0.9120163519081819,0.913733886201825,0.9034284351363294,0.9068637490272522,178464,0.0,0.0
1962-08-02,0.9068634665356312,0.9137336015701294,0.9068634665356312,0.9137336015701294,147264,0.0,0.0
1962-08-03,0.9137338536251725,0.9206039905548096,0.9120163193927632,0.9206039905548096,192192,0.0,0.0
1962-08-06,0.9188863074017681,0.9188863074017681,0.9017107225576336,0.9034282565116882,192192,0.0,0.0
1962-08-07,0.9034284021126358,0.905146181647124,0.8965582651891922,0.9017108678817749,199680,0.0,0.0
1962-08-08,0.9017108678817749,0.9017108678817749,0.8845355255731658,0.9017108678817749,129792,0.0,0.0
1962-08-09,0.9017107225576336,0.9102986376314948,0.8982756546495242,0.9034282565116882,148512,0.0,0.0
1962-08-10,0.9034285336504754,0.9154515203206578,0.901710999169544,0.9120164513587952,193440,0.0,0.0
1962-08-13,0.9120161715855494,0.9120161715855494,0.8999931886035789,0.9034282565116882,152256,0.0,0.0
1962-08-14,0.9068633003975513,0.9274737834930421,0.9068633003975513,0.927473783493042,272064,0.0,0.0
1962-08-15,0.9274744554008107,0.9309095247772847,0.9206042348799652,0.9240393042564392,188448,0.0,0.0
1962-08-16,0.9240386348372617,0.9326263838249552,0.9240386348372617,0.927473783493042,169728,0.0,0.0
1962-08-17,0.9291914856887019,0.9394966882240695,0.9291914856887019,0.9360616207122803,182208,0.0,0.0
1962-08-20,0.9360615869624013,0.9498019382820003,0.9309089858804955,0.9343440532684326,193440,0.0,0.0
1962-08-21,0.9343440532684327,0.9463667891262129,0.9309089858804955,0.9343440532684326,146016,0.0,0.0
1962-08-22,0.9377790283452327,0.9549544453620911,0.9377790283452327,0.9549544453620911,185952,0.0,0.0
1962-08-23,0.9549546763784117,0.9601072781995998,0.9498020745572235,0.9515196084976196,180960,0.0,0.0
1962-08-24,0.9515194719759689,0.9532370056699375,0.9274739184925583,0.9343440532684326,255840,0.0,0.0
1962-08-27,0.9343445609711659,0.9429322341073657,0.9223217368125916,0.9223217368125916,157248,0.0,0.0
1962-08-28,0.9240387279227141,0.9360615450094995,0.9240387279227141,0.9291914105415344,204672,0.0,0.0
1962-08-29,0.9291913169370131,0.9309088503809841,0.9206035679493196,0.927473783493042,129792,0.0,0.0
1962-08-30,0.9291918012740227,0.9377794729701627,0.9291918012740227,0.9309093356132507,154752,0.0,0.0
1962-08-31,0.930908824641708,0.9412140250205994,0.930908824641708,0.9412140250205994,102336,0.0,0.0
1962-09-04,0.9412146258015976,0.9429321602943885,0.9154515266418457,0.9154515266418457,131040,0.0,0.0
1962-09-05,0.915451258591888,0.917168792581774,0.8948406054096628,0.8982756733894348,212160,0.0,0.0
1962-09-06,0.8982756733894348,0.9102986566222299,0.8879704694501187,0.8982756733894348,233376,0.0,0.0
1962-09-07,0.8982754432911286,0.9188860911938205,0.8982754432911286,0.9171685576438904,213408,0.0,0.0
1962-09-10,0.917168593454749,0.9309089441585257,0.9051458581358102,0.9291914105415344,126048,0.0,0.0
1962-09-11,0.9291909866235167,0.9326260522903443,0.9188857078552246,0.9188857078552246,165984,0.0,0.0
1962-09-12,0.9188861270717403,0.9291914105415344,0.917168593454749,0.9291914105415344,76128,0.0,0.0
1962-09-13,0.9291917434847318,0.9412144831115968,0.9188864563224003,0.9206039905548096,218400,0.0,0.0
1962-09-14,0.9206036606887316,0.9343440113925082,0.9206036606887316,0.9291914105415344,98592,0.0,0.0
1962-09-17,0.9291914856887019,0.9412142219799641,0.9291914856887019,0.9360616207122803,102336,0.0,0.0
1962-09-18,0.9429826432139341,0.9499035744223314,0.9343314792034374,0.9412524104118347,185952,0.040064,0.0
1962-09-19,0.941252141067054,0.9429823733740373,0.9239497356248191,0.9395219087600708,170976,0.0,0.0
1962-09-20,0.939521801750944,0.939521801750944,0.91875893405958,0.9256798624992371,151008,0.0,0.0
1962-09-21,0.9239497763015654,0.9239497763015654,0.9049169729696267,0.9066472053527832,227136,0.0,0.0
1962-09-24,0.9031868543815116,0.9031868543815116,0.8876146785987153,0.8962659239768982,259584,0.0,0.0
1962-09-25,0.8962659850053315,0.9014566831622359,0.8737728772863239,0.8997264504432678,223392,0.0,0.0
1962-09-26,0.8979957450950132,0.8979957450950132,0.873772417406156,0.8789631128311157,205920,0.0,0.0
1962-09-27,0.8772329483651751,0.8772329483651751,0.8599305465813472,0.8616607785224915,193440,0.0,0.0
1962-09-28,0.8616606299869005,0.8841537237167358,0.8582001667011367,0.8841537237167358,218400,0.0,0.0
1962-10-01,0.8841542586763403,0.8841542586763403,0.8720426298479977,0.880693793296814,148512,0.0,0.0
1962-10-02,0.8806944212540614,0.8979968428611755,0.8789641873305979,0.8979968428611755,108576,0.0,0.0
1962-10-03,0.8979962148601669,0.9031869130005158,0.8928055167198181,0.8928055167198181,137280,0.0,0.0
1962-10-04,0.8928055748821119,0.913568615913391,0.8789636299003526,0.9135686159133911,205920,0.0,0.0
1962-10-05,0.917028939867845,0.9343313478283962,0.917028939867845,0.929140567779541,158496,0.0,0.0
1962-10-08,0.9308706318016612,0.9429823398929132,0.9308706318016612,0.9343311786651611,160992,0.0,0.0
1962-10-09,0.9343315373352543,0.9377920031547547,0.9274105233238228,0.9377920031547546,149760,0.0,0.0
1962-10-10,0.9377915696410297,0.9412520338608583,0.9222193982794085,0.9256798624992371,132288,0.0,0.0
1962-10-11,0.9204892780841889,0.9204892780841889,0.9101076370453068,0.915298581123352,168480,0.0,0.0
1962-10-12,0.9152981002469801,0.9152981002469801,0.9066466960736239,0.911837637424469,83616,0.0,0.0
1962-10-15,0.9118387977123367,0.9308713674545288,0.9083780833690905,0.9308713674545288,141024,0.0,0.0
1962-10-16,0.9308713674545288,0.9377923842786994,0.9308713674545288,0.9308713674545288,158496,0.0,0.0
1962-10-17,0.9274100946091514,0.9274100946091514,0.9170287019496657,0.9256798624992371,192192,0.0,0.0
1962-10-18,0.9256804581304334,0.9256804581304334,0.9204897584607231,0.92221999168396,156000,0.0,0.0
1962-10-19,0.9222199376887656,0.9256804039326318,0.8997266599863125,0.9049173593521118,345696,0.0,0.0
1962-10-22,0.9049170869826649,0.9049170869826649,0.8910752261734383,0.8962659239768982,289536,0.0,0.0
1962-10-23,0.8962656117568606,0.9101074677441855,0.8841539053955638,0.887614369392395,290784,0.0,0.0
1962-10-24,0.8876150838960563,0.9343317973207756,0.8789639169400468,0.9274107813835144,326976,0.0,0.0
1962-10-25,0.9204895472180572,0.9204895472180572,0.9014567390129447,0.9135686159133911,260832,0.0,0.0
1962-10-26,0.9135682377298371,0.9256798624992371,0.9118380056199229,0.9256798624992371,164736,0.0,0.0
1962-10-29,0.929140567779541,0.9447127431812785,0.929140567779541,0.929140567779541,223392,0.0,0.0
1962-10-30,0.9291407295340096,0.948173373366775,0.9291407295340096,0.9464431405067444,240864,0.0,0.0
1962-10-31,0.9464431677035056,0.9464431677035056,0.9308709891433231,0.9377920031547546,197184,0.0,0.0
1962-11-01,0.9377917093840162,0.9499033359582038,0.9291404651729057,0.9447126388549805,217152,0.0,0.0
1962-11-02,0.9447123928062358,0.9637450262667755,0.9343310013036052,0.9620147943496704,354432,0.0,0.0
1962-11-05,0.9620150041024336,0.9689359332798575,0.9585545395137216,0.9637452363967896,307008,0.0,0.0
1962-11-07,0.9637458027606164,0.9706667360052603,0.9447131539653956,0.9654760360717773,321984,0.0,0.0
1962-11-08,0.9654754686911455,0.9741266301629254,0.9585545395137216,0.9637452363967896,235872,0.0,0.0
1962-11-09,0.9637452363967896,0.9637452363967896,0.9637452363967896,0.9637452363967896,0,0.0,0.0
1962-11-12,0.9896991879023244,0.9966201186180115,0.9896991879023244,0.9966201186180115,278304,0.0,0.0
1962-11-13,0.9966203865521328,0.9983506196962152,0.9896994539758035,0.9948901534080505,198432,0.0,0.0
1962-11-14,0.994890250322472,1.0035414992580627,0.9879693170719596,1.0018112659454346,345696,0.0,0.0
1962-11-15,1.0018112659454346,1.0052717325706908,0.9966204836351001,1.0018112659454346,234624,0.0,0.0
1962-11-16,1.001810940162575,1.0070016384124756,0.9879689957904165,1.0070016384124756,263328,0.0,0.0
1962-11-19,1.00181110912112,1.00181110912112,0.9931598615398024,0.9983505606651306,178464,0.0,0.0
1962-11-20,0.9983503634684975,1.0087318420410156,0.9983503634684975,1.0087318420410156,190944,0.0,0.0
1962-11-21,1.0087321121348811,1.0225739774412503,1.0052716458082886,1.020843744277954,102336,0.0,0.0
1962-11-23,1.022573782695025,1.0450668919065704,1.022573782695025,1.0416064262390137,404352,0.0,0.0
1962-11-26,1.04160624200638,1.043336474534126,1.0156526717177792,1.0312248468399048,274560,0.0,0.0
1962-11-27,1.0312248468399048,1.0346853118953965,1.0225736018287628,1.0312248468399048,149760,0.0,0.0
1962-11-28,1.0312245516136003,1.0381454797432113,1.0312245516136003,1.0346850156784058,242112,0.0,0.0
1962-11-29,1.0346853443527924,1.0364155769348145,1.029494646606726,1.0364155769348145,180960,0.0,0.0
1962-11-30,1.0364152477108084,1.0381454797432113,1.032954783646003,1.0346850156784058,128544,0.0,0.0
1962-12-03,1.0346846859029393,1.0346846859029393,1.0260335284982287,1.032954454421997,177216,0.0,0.0
1962-12-04,1.0329545805856555,1.045066202431547,1.0329545805856555,1.0398755073547363,199680,0.0,0.0
1962-12-05,1.0398762472663392,1.0589090565409998,1.0398762472663392,1.051988124847412,314496,0.0,0.0
1962-12-06,1.0519883329681776,1.0571790327652737,1.0450671527880395,1.0467976331710815,268320,0.0,0.0
1962-12-07,1.0467974260772215,1.0589090565409998,1.0416064801897362,1.051988124847412,233376,0.0,0.0
1962-12-10,1.0519883329681776,1.060639499296671,1.0467976331710815,1.0467976331710815,213408,0.0,0.0
1962-12-11,1.0467976331710815,1.0519883329681776,1.0346857531938474,1.0467976331710815,287040,0.0,0.0
1962-12-12,1.04679696174219,1.074480758609077,1.0450664824690992,1.0658295154571533,273312,0.0,0.0
1962-12-13,1.0658292139049566,1.06928975961008,1.0606385189058287,1.0623687505722046,153504,0.0,0.0
1962-12-14,1.0623690511453419,1.0675597476130592,1.060638818989436,1.0658295154571533,109824,0.0,0.0
1962-12-17,1.0658295154571533,1.0710202942972655,1.060638818989436,1.0658295154571533,71136,0.0,0.0
1962-12-18,1.0675713132071256,1.0675713132071256,1.0414479462874426,1.0484141111373901,146016,0.040064,0.0
1962-12-19,1.048413907435946,1.0588634014129639,1.0379646621912595,1.0588634014129639,283296,0.0,0.0
1962-12-20,1.0588634014129639,1.0623464831611928,1.0536387787906207,1.0588634014129639,185952,0.0,0.0
1962-12-21,1.058864249636153,1.0606057919053629,1.0536396228285239,1.0571227073669434,93600,0.0,0.0
1962-12-24,1.0571227073669434,1.058864249636153,1.0553811650977336,1.0571227073669434,113568,0.0,0.0
1962-12-26,1.0571212091161308,1.067570447921753,1.0571212091161308,1.067570447921753,132288,0.0,0.0
1962-12-27,1.0693131421854745,1.0727962255477905,1.0693131421854745,1.0727962255477905,146016,0.0,0.0
1962-12-28,1.0727962255477905,1.0727962255477905,1.0658300588231584,1.0727962255477905,137280,0.0,0.0
1962-12-31,1.071053993829111,1.071053993829111,1.0675709127108057,1.0693124532699585,103584,0.0,0.0
1963-01-02,1.0693121302079365,1.0710536702409328,1.05363826991097,1.0640875101089478,152256,0.0,0.0
1963-01-03,1.064088411792503,1.0745376608449289,1.0606053287750274,1.0710545778274536,375648,0.0,0.0
1963-01-04,1.0710548124071415,1.0797626047687958,1.0710548124071415,1.0762795209884644,293280,0.0,0.0
1963-01-07,1.0727955343882638,1.0727955343882638,1.0588632099150423,1.0693124532699585,300768,0.0,0.0
1963-01-08,1.069312852126273,1.0867283471245843,1.067571310917521,1.0849868059158325,419328,0.0,0.0
1963-01-09,1.0849877453844783,1.093695458968068,1.0797631172343245,1.0867292881011963,323232,0.0,0.0
1963-01-10,1.0867273285283483,1.104142807203024,1.0849857889519523,1.100659728050232,413088,0.0,0.0
1963-01-11,1.1006606943187935,1.1006606943187935,1.0954359880921276,1.098919153213501,163488,0.0,0.0
